# channels number
2
# samples number
6000
# sampling rate
1
# start date
01-01-0001
# start time
00:00:00.000
# channels names
Model_10_1;Model_11_1
5.116082 2.16126
3.709506 2.464384
5.580316 2.381167
5.429601 1.927207
5.595904 1.978259
5.293022 2.152864
3.870943 1.677207
3.334604 2.158469
5.815155 1.673803
3.291969 1.952353
3.314606 1.992161
3.224862 1.765015
4.532139 2.073899
4.378559 2.005002
4.562478 1.89079
3.495011 2.274911
5.14783 1.930509
3.316792 1.234462
5.988384 2.018604
3.773582 2.29659
4.753086 2.022586
5.512614 2.183085
4.188675 2.006496
5.512809 2.052827
4.47267 2.118594
3.631058 1.96488
3.274986 1.802413
3.7409 1.672297
3.450902 1.591958
5.315096 2.333196
3.572297 2.02517
5.637704 1.368283
3.827295 2.11989
4.849582 1.799164
4.507204 2.493729
3.322685 1.990948
4.361052 2.015478
5.987357 1.78967
3.397425 1.411956
4.724675 1.86614
5.616707 1.532421
3.576131 2.223907
5.957922 2.217676
3.73613 2.18526
3.18363 1.985786
3.953155 2.236213
5.031476 1.954674
5.92353 1.930739
4.781379 2.118803
3.599572 1.993401
3.817755 1.699226
5.452648 2.389516
3.073901 1.749847
3.121547 2.226032
4.722915 1.700652
5.603467 1.90219
5.520831 2.137249
3.067507 1.492113
3.956931 1.839202
4.964846 1.440159
5.018035 1.716905
3.130043 2.354598
5.883702 2.255744
3.500058 2.124237
5.719672 2.069758
3.676902 1.570514
5.397568 2.069853
5.682557 1.605918
5.871355 2.032273
4.239793 1.615526
5.133959 1.9026
5.160474 1.744222
5.919367 1.94133
4.263709 1.60729
4.156875 1.748457
4.176954 2.019928
5.554692 2.035842
3.452545 1.810899
5.329179 2.356699
3.519515 1.946739
4.599583 1.850187
3.351456 2.102176
4.959521 2.087431
5.85133 1.535636
4.497342 1.74004
4.119648 1.99056
5.563803 2.163716
3.705747 2.178611
3.126667 2.045976
4.903737 2.299968
3.801854 2.178764
4.293545 2.087587
5.030426 2.28729
4.432579 1.997681
5.70664 1.547971
5.486664 2.394037
3.692429 1.751922
5.457864 1.765802
4.016459 1.917677
5.506729 2.70566
4.555587 2.126905
5.348918 1.622727
3.052176 1.778541
3.541586 2.106393
4.465613 1.903342
4.657281 1.913053
5.533282 1.887817
4.810191 1.597155
4.964673 2.184044
3.545961 1.926678
3.048775 2.452902
5.068285 1.656592
3.738328 2.197136
3.437416 1.915891
3.365263 1.660217
4.66658 1.71163
4.170522 1.819702
3.032372 2.029847
5.002717 1.502674
4.600024 1.826177
4.113098 2.067956
4.691821 1.882028
5.555891 1.619108
3.967618 1.770335
3.437939 2.011295
3.840414 1.712463
3.130048 1.783351
4.486788 2.018656
4.55707 2.025998
4.670211 2.18429
3.484525 2.078339
3.096828 2.328447
5.436087 1.710533
5.822451 1.761576
4.963927 2.060227
5.250664 2.053957
3.29928 1.832227
4.417935 2.054763
4.385716 1.82094
5.84006 2.324726
4.586367 2.239426
3.753612 2.211252
4.741075 2.272054
5.580706 2.169099
4.854961 1.808755
4.733568 1.724289
3.555218 1.849744
4.59301 1.804726
4.067316 2.129064
4.04006 2.127433
4.316142 2.279057
3.660057 1.485506
3.455147 1.956914
5.416435 1.672501
4.39363 2.252171
5.863767 2.093813
5.793028 2.508553
5.084558 1.66382
3.103647 2.111368
3.625199 2.014624
4.527234 2.471038
4.046494 2.332065
3.253122 1.798494
3.294461 1.779325
3.061436 2.08509
5.951948 1.944967
5.632199 1.84967
3.915877 2.135253
4.473488 1.913827
4.1146 1.592501
4.3673 2.259802
5.752587 1.74117
4.646656 2.042489
5.162656 1.839757
3.013657 2.163929
3.359486 2.057288
5.950746 2.10108
5.975185 1.831878
5.112658 1.963163
4.704371 2.155289
3.285197 2.409412
4.537037 1.977528
3.419472 2.246722
3.517009 1.759394
3.354069 1.831121
5.824468 2.397719
5.641681 1.769997
3.019652 2.058749
4.428821 1.807365
5.100161 1.604138
5.457636 1.612627
4.214723 2.163192
4.314289 2.141134
3.760518 1.981402
4.312827 1.899026
3.539873 1.774017
3.50049 1.85387
4.446613 1.786118
5.51927 2.313605
4.903013 1.607266
5.101369 1.650578
5.639341 2.00809
3.119522 2.115197
5.952716 2.339422
5.67276 2.217699
4.563555 2.38254
5.013402 2.036853
4.292491 1.448563
5.402778 1.875884
4.034144 2.378793
5.913021 1.480149
5.817843 2.165004
5.9719 1.582906
4.399276 2.384099
3.340002 1.375167
5.990196 1.865554
3.627022 1.756093
5.736112 1.943502
5.940392 1.739392
3.236968 2.037865
3.310267 2.326135
5.612547 1.989468
5.487057 1.821267
5.373328 1.992011
4.656963 2.356598
3.152576 2.271977
4.438298 1.650885
3.886138 1.629447
3.84983 1.94482
5.473783 1.901685
5.858996 1.724724
4.504133 1.935629
3.455915 2.034501
3.209644 2.08559
5.603002 2.117031
3.645856 2.012869
4.417515 1.969087
3.466756 1.852382
3.844249 2.172632
4.790514 1.838999
3.811067 1.880224
4.34919 1.884621
3.616873 2.130475
3.394677 1.623291
5.18714 1.135579
5.639793 1.972641
4.242823 1.855318
5.915013 2.067261
3.420516 1.986203
4.32263 2.330448
5.912851 1.815824
3.764378 2.221609
4.506221 2.177593
5.282302 2.192618
4.592746 1.690154
5.488822 2.171269
3.152284 1.598773
3.746194 1.656937
4.295753 2.356753
5.520184 2.29206
3.125257 1.574876
4.127264 2.100093
3.442661 1.99271
5.928995 2.120232
4.175148 1.96963
4.408888 2.059554
5.361928 1.896893
5.762256 2.15237
4.796274 2.060894
5.694147 1.556987
4.572681 2.142904
3.160266 1.837841
4.891863 1.788216
4.149878 1.942513
5.425901 1.978131
4.961077 1.935168
4.995674 2.155388
5.09238 1.908016
3.186188 1.641888
5.017171 1.688694
4.909753 1.59659
4.523285 1.915869
3.465622 2.396557
5.527199 2.247271
5.560933 2.116359
5.094618 2.122301
5.997912 2.210963
4.173613 2.087347
4.616898 1.896678
3.11418 1.610128
3.493572 2.017744
3.671321 1.939082
5.171003 2.151366
4.324065 2.088645
4.665257 2.193706
5.683803 1.946824
3.906528 2.116396
3.687879 2.132205
5.219529 2.150351
3.778252 2.034923
3.277865 1.943273
4.480567 2.365109
4.118739 1.413055
3.726369 2.11866
5.749949 1.308171
5.752585 2.041346
4.872515 1.99071
3.356343 2.202451
5.856401 2.416047
5.63167 2.191407
3.493147 1.811476
4.059904 1.411845
3.560006 2.025709
5.278582 1.79075
3.610431 1.283396
4.601972 2.055074
3.661641 1.569474
3.915462 1.890602
3.368062 1.993664
5.08053 1.958447
4.410976 1.889988
4.188314 2.25097
4.145358 2.290425
4.682095 1.791695
5.200575 2.060735
3.901359 2.057608
3.989262 2.046581
3.567799 2.397559
5.484621 1.44167
5.742098 1.78874
4.054549 1.706496
4.307796 2.049754
5.872851 2.449647
5.407936 2.152145
4.739306 2.275556
3.429186 1.740863
3.404546 1.597606
5.739253 1.578195
5.77725 1.873937
5.808347 1.781493
3.222104 2.055837
5.641569 2.072974
4.317212 2.52273
4.985228 2.276543
5.621032 2.044736
5.433667 1.712566
3.111315 1.886878
5.892422 1.865576
3.713634 1.976216
3.063285 2.085851
5.022162 2.179229
5.991067 1.796803
3.319817 2.132548
3.138999 2.241869
5.367276 1.93738
5.08955 1.724698
3.335209 2.080563
5.436645 1.605087
4.525794 1.753537
4.84859 1.872962
4.763323 1.678295
4.304716 2.144255
3.871722 1.663714
3.114303 1.430381
4.577121 1.41069
5.185352 1.979515
4.187053 1.722463
4.15207 1.8087
3.539276 1.801412
3.181245 1.913426
4.197426 2.432253
3.922388 1.857207
4.138212 2.048043
3.559715 2.152562
4.858426 2.236048
4.769407 1.694196
5.871102 1.970389
5.16013 1.448913
5.061062 2.033929
5.766908 2.278434
3.790044 2.167819
4.09684 2.147284
5.854165 2.231244
5.421336 2.054452
3.719936 2.412018
4.063482 2.040694
3.987979 1.68397
5.733852 2.070802
3.040661 2.602865
5.649755 1.815222
3.093977 1.98708
3.967901 1.968372
4.213459 1.696619
3.92866 2.069988
4.045024 1.500491
4.917388 1.8886
4.769848 2.167996
4.202909 2.100162
3.408108 2.149288
3.435681 2.031572
4.246614 2.301208
4.959246 1.996724
5.353146 2.084604
3.532389 2.197324
4.865859 2.496338
4.099773 1.673542
4.852855 2.180654
5.760102 2.287604
4.280573 2.078854
3.597869 2.060442
5.218448 1.939072
4.175079 2.433985
3.375583 2.091136
4.758886 1.680457
4.058546 1.9705
3.666483 1.681762
4.450551 2.400135
4.450385 1.447073
5.394368 2.044366
3.513639 2.219485
4.197372 2.320636
4.453201 1.830264
4.111409 2.019832
3.889521 1.837501
3.087268 2.089881
3.229525 1.774274
5.70893 2.485804
3.209552 2.246048
5.51469 1.871295
5.941038 2.35577
5.999559 2.354892
4.668193 1.970551
4.752022 2.062446
4.625381 1.952064
4.520293 1.733963
4.830798 2.126467
4.743695 2.32701
5.321776 1.76315
3.555478 2.14636
5.620162 1.506092
5.210627 1.808442
4.227878 2.316392
4.453279 2.093435
5.442792 1.83343
3.431307 1.947048
4.918898 2.120296
3.592319 2.09936
5.454572 2.178394
5.870114 1.726035
3.378541 2.20664
3.466837 2.069734
3.319463 1.354804
4.808541 2.200429
5.894469 2.158715
5.238308 1.846523
5.793413 2.001931
3.847837 2.006421
4.463625 1.999677
3.445122 2.177213
4.636333 1.493555
4.390844 2.134612
4.643303 2.145628
3.245411 2.268807
4.339535 1.349637
3.59831 2.066649
3.550255 2.443094
5.423057 2.448717
4.750201 1.654587
3.238593 2.448389
5.227748 1.726068
4.922788 1.800091
5.128775 2.280977
3.894907 2.018562
5.774206 1.889393
4.303012 2.251626
5.969495 1.709696
5.999923 1.713522
4.668617 2.488738
3.458214 1.730971
4.168369 2.073815
5.637207 1.961286
3.254357 2.276541
3.339438 2.076231
5.136149 2.152363
5.474201 2.251516
5.680096 1.78067
5.859652 2.499695
4.857554 2.669214
5.387074 1.965271
4.726881 1.783156
3.982962 2.177363
3.28007 1.936221
4.876655 2.27372
4.919145 1.805131
4.229318 2.299534
3.567324 2.312943
3.982466 2.130542
3.113743 1.716492
4.844482 1.658439
5.881052 1.941437
5.495842 2.368056
4.842117 2.09348
5.21598 1.862932
3.642366 1.600441
4.455753 1.796828
4.338063 2.043966
5.424556 2.76576
5.034336 2.189338
4.591457 2.033673
5.268813 1.79568
5.79349 1.728538
5.17922 1.657898
4.005412 2.057358
5.276752 2.200802
4.999127 1.865787
4.136487 2.082301
4.303864 1.727198
4.109262 2.351866
4.865334 1.919618
3.918213 2.264857
3.690603 1.914082
3.565503 2.077047
5.363128 1.772421
4.511713 2.147981
4.244786 1.794065
4.642718 1.742161
3.25212 1.709705
4.975762 2.611272
4.544888 2.13072
3.735688 2.18126
4.987029 1.795879
5.886179 1.999829
5.824134 2.344185
3.577161 1.5617
4.672528 1.767193
3.795089 2.161731
4.038378 2.174688
5.697073 2.155395
3.680396 1.396707
4.136138 2.083655
3.25554 1.769195
3.825316 1.418137
3.266097 2.182677
3.118261 2.157137
4.93339 1.268828
4.803742 1.582472
5.274658 2.352298
5.599903 1.844567
5.920018 2.203722
3.092831 2.031279
5.26346 2.586238
5.873204 2.22459
4.248409 2.127098
3.926269 2.034269
5.190449 1.933851
4.930339 1.986755
5.47899 2.057163
3.704267 1.645703
5.39758 2.274956
5.813035 2.264294
4.085943 2.258024
3.448793 2.098296
3.489448 1.709198
3.855769 2.117
3.281784 1.746044
5.90731 1.978896
5.355085 2.089955
3.42825 2.142046
3.604224 2.357025
4.204038 2.179389
3.098109 2.05913
4.606792 2.373222
3.428867 2.216357
3.729196 2.054498
3.662673 2.24099
5.865287 1.856082
3.299405 1.856456
5.244866 2.181751
5.578322 1.484662
5.441044 2.034261
5.368061 2.202452
3.652217 1.478916
5.055744 1.552462
4.452056 1.94674
4.472228 2.171024
5.113825 2.234049
4.63777 1.907628
4.897865 2.38414
4.386712 1.717468
5.742188 1.772957
4.316099 1.553449
3.334111 1.740925
3.299493 1.968683
3.867361 2.491026
3.050195 1.535983
5.806747 1.601698
3.335868 1.818928
5.410328 2.342807
5.836477 2.131411
5.02608 2.206269
5.448657 2.140326
4.846407 1.871838
4.995678 1.619128
4.71598 2.015696
5.994721 2.148903
3.656668 2.089592
5.444338 1.965131
3.519213 2.213488
3.263596 2.251851
5.325162 1.573057
4.630934 1.786348
3.234123 1.824588
4.125945 2.001768
5.956536 2.026547
3.444974 1.96161
3.433726 1.965396
4.393049 2.376764
5.037392 1.993295
5.383541 2.097453
4.167959 1.908961
4.26954 2.090189
3.45722 1.6916
5.041538 1.657971
3.862036 2.147469
5.887939 2.194479
5.763999 1.780706
4.307299 1.95733
5.561506 2.085758
3.679001 1.679594
3.855926 1.701914
5.529419 1.756866
3.889077 1.644594
5.408389 2.22153
3.552243 2.1565
5.992387 1.923158
3.521653 1.854183
4.656539 2.152375
3.339764 2.190163
4.457335 2.167494
3.81556 1.695392
5.669487 2.200297
4.118557 1.527043
4.634269 1.756434
5.06155 2.054659
4.111255 2.079406
4.081975 1.69698
5.208166 1.558296
3.342957 2.283799
3.422386 1.79785
5.616469 1.848757
4.413698 2.213441
4.298476 1.933962
3.026787 2.384258
4.668519 2.092803
3.756539 1.895688
4.991437 1.991176
5.80487 1.951425
4.133642 1.871684
4.828041 2.135158
3.230723 1.929064
5.349369 2.429142
5.882832 1.620446
5.840212 2.121691
5.40767 1.939688
5.795742 1.825938
3.741857 1.688068
3.825734 1.972521
3.573702 2.254626
5.964148 2.135165
5.923321 2.35014
4.777187 2.125507
4.053285 1.67965
3.580057 1.889827
4.567981 1.33269
4.498472 1.947791
3.150983 2.012374
4.82295 2.431482
5.979988 2.393591
5.750781 1.45503
4.805964 1.95791
3.555832 1.985484
3.964342 1.853674
5.13912 2.145766
4.062532 1.565874
5.442228 1.996742
4.230944 1.566224
3.86229 1.93798
3.739871 1.379085
5.795703 1.930637
4.00095 2.424563
3.716783 2.056421
3.522897 2.017859
4.511723 1.90288
4.226612 2.313956
4.466192 1.878823
5.786655 1.931928
4.278346 2.264493
5.226599 1.676747
5.265808 1.908321
3.369398 2.239391
3.256241 1.595073
4.634464 2.126616
3.378809 2.097858
3.499065 1.97887
3.839282 2.051723
3.360413 2.147302
3.718419 2.445282
4.458806 1.858127
3.170046 1.40196
3.605556 1.775189
3.168487 2.164266
5.824882 2.375201
4.382861 1.983212
3.022078 2.289491
5.674891 1.690703
4.385026 2.038995
3.743712 1.815873
4.77768 1.93261
5.965442 2.010669
4.564798 2.326218
5.879566 1.897927
3.085864 2.13713
3.777999 1.79667
4.963198 1.695584
5.206538 2.056147
4.254291 1.856892
5.541562 2.020065
5.353445 1.905437
3.101789 2.250941
4.711817 1.637364
4.872637 2.216578
5.596351 1.809752
3.71418 2.031115
5.381383 1.841903
4.549722 1.927456
4.921368 1.580264
3.585533 2.281304
4.640055 1.647128
3.22325 2.231139
5.081815 2.520913
3.512525 1.757997
5.403484 2.255406
3.569825 2.03463
5.190146 2.00154
3.832464 2.288449
3.891901 1.78928
5.140036 1.740007
4.489645 2.323678
4.551721 2.262481
3.081165 1.897276
5.042943 2.079879
5.500666 1.675623
5.261158 2.508065
3.70101 1.990186
3.489832 2.306532
3.170377 1.920633
3.856465 1.860176
4.415611 2.072963
4.292526 2.342325
5.584991 2.129793
3.818851 2.109892
4.364974 2.154577
4.357017 1.701973
4.45823 2.28564
4.732919 1.732088
3.572136 1.976059
5.110703 1.620739
5.001478 2.224703
4.472355 1.532938
3.753523 1.702184
3.799493 1.681703
5.103656 1.72528
4.55443 1.679175
3.883627 2.161038
4.052274 1.638558
3.476082 2.209037
5.516039 2.057677
4.587852 2.097146
4.130734 2.515251
4.314637 1.593227
5.114255 1.604582
4.051917 1.869802
3.801724 1.60202
3.020624 1.845043
5.668873 2.085013
5.371972 1.780257
3.335194 2.06532
3.01317 2.228188
4.891551 1.927603
4.379345 1.616567
4.064903 1.99301
5.169922 1.957552
3.347529 1.638227
3.638259 1.663808
4.262964 1.530105
5.14755 2.234686
4.046468 2.062674
5.111595 2.010095
3.457227 1.986245
3.260328 2.442493
4.781199 1.986135
3.138558 1.736114
3.01729 1.921663
3.798198 2.186271
5.281672 1.669527
5.939287 1.453951
3.946236 2.052859
4.377531 1.53947
5.648736 1.910401
3.01375 1.91524
3.654339 1.701489
5.268612 1.90962
3.284878 2.409249
5.97789 2.152291
3.470737 2.449289
5.766934 2.319336
3.56325 2.289347
4.336392 1.789753
4.789356 2.079616
5.360947 1.45724
3.236942 2.039394
5.097533 1.843281
3.109927 2.027546
3.09301 1.716352
5.68862 1.781257
4.629571 2.724998
4.756127 1.86491
3.916171 1.639967
5.620663 1.714307
4.904724 1.57769
5.429614 2.31224
3.404444 1.973846
4.130625 1.578917
3.870405 1.753787
5.533438 2.127244
4.975697 1.868028
4.034626 2.253449
3.003527 2.023619
3.738952 1.690536
5.729586 1.563148
4.425736 2.33097
4.957663 2.09406
3.364434 2.066627
4.8778 2.036555
3.725006 1.938231
4.79629 1.993214
4.885044 2.341352
3.369639 1.649017
3.167522 1.570204
4.49603 2.385976
4.5843 2.14469
5.710076 2.204642
3.322239 1.958604
4.09628 1.648289
3.023386 2.244925
5.683666 1.932321
3.028631 1.991655
5.924279 1.712048
4.109577 1.92404
3.652101 2.018395
4.18316 2.169177
3.030065 1.940713
4.756868 2.012708
3.744012 1.709675
3.584137 2.48129
3.249895 2.171852
4.137988 2.319834
5.414472 2.167648
3.444452 1.21662
4.495039 1.432648
4.732307 1.903442
3.559723 1.661792
3.59744 2.540726
5.05977 2.282809
3.935211 2.049075
4.279279 2.155384
4.733099 1.855278
4.232126 2.010071
5.368004 1.356167
3.89233 2.393505
5.744527 1.950985
4.386488 1.887148
3.748648 2.24048
4.124633 2.679311
3.320424 2.123254
5.719537 2.32538
3.082204 2.052724
3.034345 2.504554
3.847019 1.814737
5.849771 2.002646
4.947066 1.968
4.110347 2.035587
4.89395 2.364662
3.086851 2.184879
4.546426 2.053756
4.395671 1.849122
3.200795 1.914945
5.620422 1.722584
4.293664 1.486127
3.475111 2.228121
3.658303 1.695862
5.470572 2.123245
5.925188 2.109059
4.672483 2.153883
5.763722 1.845579
4.024577 2.013009
5.112636 2.139635
4.26247 2.140658
3.161069 2.012255
4.744108 2.046023
3.950568 2.241867
4.796504 2.330462
3.556275 1.829364
3.217247 2.259456
3.907574 1.724933
5.796672 1.633598
5.281416 2.443172
3.632235 2.241842
3.423589 2.239932
3.864599 2.101138
3.167691 1.99796
4.103643 1.701573
4.567453 2.16881
3.59468 2.568758
5.547974 1.874113
3.62196 1.938661
4.665774 1.731784
3.510589 2.227716
3.513343 2.258836
5.53954 2.049989
4.078483 1.897084
5.112677 1.806057
5.938463 2.064525
4.892893 1.717641
3.234027 2.413047
3.273955 2.559701
4.4613 2.158076
5.076166 1.982259
4.360911 2.10887
5.295847 1.759157
3.606901 1.839593
4.819735 2.23422
5.873276 2.214882
5.102911 1.857485
4.899204 1.851583
3.150561 2.280094
3.554072 1.923096
4.676702 1.858729
5.179277 1.9716
4.749754 1.791235
5.114254 1.369306
5.568561 2.213938
5.196833 1.944273
3.429064 1.973219
3.30742 1.970406
5.55466 2.144321
3.903119 1.929863
5.330507 2.140177
5.124509 1.824423
5.141762 2.136277
5.358803 1.723345
4.602047 1.82359
3.749126 2.054672
3.621529 2.744929
3.665624 1.937627
4.837891 2.041493
4.858042 1.560521
4.663382 1.762239
5.98322 1.906447
3.633619 2.051944
4.335371 2.178801
3.205251 1.910734
5.271324 1.982783
4.127742 1.799888
3.257698 1.971193
4.347956 1.847991
4.230367 1.854414
5.464542 2.191182
4.695477 1.598841
5.397412 2.057603
3.067888 2.452919
5.989071 2.339074
4.331312 2.317415
4.763589 1.472257
3.425286 2.105542
4.509923 1.711272
5.915843 2.101059
5.509398 1.811012
4.585473 1.525417
3.679367 1.694681
5.370835 1.978387
5.130793 1.914945
5.951656 2.17363
5.219149 1.908331
5.937044 1.757077
5.004854 2.233435
4.070608 2.44004
5.251747 2.090353
4.437287 2.264812
3.061313 1.929034
4.292519 2.348578
4.89069 2.334524
4.693482 1.94987
4.545658 2.22323
3.414383 2.085895
4.909003 1.616663
3.297236 1.987401
4.069092 2.104107
3.171366 2.082466
4.959464 1.935217
4.324293 2.447934
4.438578 2.062511
3.635031 1.590693
5.727097 2.153659
5.073874 2.559638
5.369731 1.867045
3.270736 1.947603
4.985538 2.112568
3.196242 2.269523
5.155702 2.278416
4.922048 2.305081
5.348643 2.18392
3.077909 1.626705
5.303853 2.085934
4.262784 1.888811
5.204578 2.159987
3.253595 1.828203
3.052175 2.381103
4.190698 2.03514
4.252844 1.41327
3.277348 2.256081
4.97862 1.993625
4.027255 2.100729
4.634163 1.479668
4.104893 1.968336
4.177197 1.716458
4.295589 2.146615
5.785654 1.498045
4.349205 2.126481
4.516283 1.779189
4.212687 2.221257
4.846752 2.3681
5.338033 2.015448
5.626009 1.488513
5.355074 1.985945
3.932258 1.969291
4.495762 2.287894
3.22456 2.227771
3.145275 1.871919
3.567313 1.928317
4.734118 1.708226
5.085071 2.277795
5.055505 2.093057
5.281586 1.882887
4.139266 2.436804
4.943876 1.595173
4.812782 1.770023
5.389629 1.872146
3.282874 1.810114
4.209805 1.906494
4.655409 1.490771
3.245061 1.981668
5.878394 2.090892
4.918521 1.622456
4.682116 2.283021
5.345672 1.888485
3.411323 2.146437
5.000867 1.864244
4.622203 2.05533
3.896676 1.936424
4.074142 2.17525
3.485082 2.143846
3.636332 2.263124
4.679959 2.045261
3.943015 2.063421
3.075296 2.220129
3.010611 2.066959
3.4519 2.406516
5.948779 1.870528
3.330526 1.686616
3.708816 1.988497
3.029035 2.140369
5.906899 1.970202
3.623385 1.715011
5.518726 1.9598
4.192277 2.152352
5.923116 2.239482
4.745669 1.531916
3.494898 1.938821
5.161017 1.783876
5.364416 2.282597
4.905961 2.026823
5.50278 1.949051
3.1394 2.296146
5.860874 1.729523
3.967625 1.792954
4.968358 1.49313
3.419511 1.787642
3.943893 1.709297
3.009402 1.841125
3.520935 2.024991
5.494895 2.488402
4.602356 2.012155
5.2486 2.203387
5.493171 1.878124
4.249036 2.067118
4.448739 1.406937
3.375545 2.227767
4.33857 2.226663
4.06397 2.484915
4.933265 1.8307
4.360882 2.780799
5.44085 2.330531
5.952348 2.276264
3.50099 2.028754
4.626374 2.215411
3.338162 1.936793
5.255009 1.765897
5.399795 2.100134
3.489839 2.428166
5.422557 2.203008
4.665654 2.010379
4.50597 1.953022
5.461186 1.508132
4.53226 2.136174
5.168181 1.669189
3.982302 1.954182
3.496932 2.280117
4.819085 1.85023
5.97539 2.257101
4.106938 2.598491
5.591099 2.06891
5.508007 2.550295
5.939376 1.708251
5.80959 1.926017
4.213921 2.051577
4.426678 1.909886
3.6583 2.158673
4.130214 1.820988
4.269691 2.021282
5.743539 2.303075
5.54757 1.816589
3.407099 2.036822
5.430928 2.133218
3.227753 1.366691
4.003534 2.206971
5.465111 2.196856
5.550432 2.46533
5.638411 1.49423
4.2345 2.113073
3.629463 1.674841
5.713349 2.033782
4.019716 2.248029
3.454054 1.497936
3.586846 2.156234
4.855282 2.148575
3.988926 1.966493
5.141171 2.556405
3.716339 2.176063
3.32499 2.281229
3.266734 1.99972
3.951807 1.922044
4.55646 1.909626
4.36318 2.179287
5.957032 1.910054
5.342165 2.197329
4.852875 1.617451
5.501474 1.826965
3.142758 1.857172
5.287069 2.087291
3.199696 2.619926
5.679862 1.632206
4.124794 2.084411
4.130104 2.051874
3.7463 2.041959
5.874986 2.280461
4.258554 2.134029
5.075041 2.077985
5.233433 2.413902
3.528726 1.95128
5.70307 2.061434
4.43187 1.865683
3.858521 1.680625
3.584585 1.999091
5.345927 1.96807
4.393589 1.99832
4.571383 1.8819
5.053953 2.049721
5.35253 1.822711
3.954309 2.094458
3.224994 2.024294
5.285508 2.559202
5.941961 1.57331
3.805224 2.442033
4.002957 1.673582
4.791732 1.441571
3.99111 1.875739
5.043919 2.238925
5.473897 1.821304
3.885587 2.107339
5.15066 2.650659
5.963637 1.869057
5.407674 1.709592
3.351341 1.704092
4.034804 1.908432
3.949601 1.810306
4.588555 1.560445
5.889612 1.756991
5.707755 2.417624
3.711859 2.124041
3.596727 1.540506
4.913885 1.68882
5.907738 2.133179
3.187613 2.158944
3.62192 2.071737
4.834863 2.290064
3.093285 1.96609
3.971876 2.224591
5.017252 2.145816
4.563443 2.093055
3.770782 1.773638
5.798922 2.305873
3.148943 1.905869
5.188449 1.519955
5.062075 2.227052
3.914188 1.936652
5.737901 2.264786
3.31957 1.397131
3.127147 2.281936
4.954567 1.85565
4.883876 1.826416
5.214636 2.036501
5.601145 1.858585
4.347846 1.853172
4.378067 1.828089
5.739433 1.933787
5.024196 1.937566
3.50718 1.761942
5.54978 2.369485
4.396326 2.123882
5.805034 2.238047
4.681771 1.476891
5.346198 2.331282
4.640671 1.677723
3.357582 1.283584
4.31111 2.223204
5.37777 1.873176
5.754347 1.924177
3.183304 2.125
5.168094 2.331678
4.698447 1.694653
3.019234 1.603869
3.026666 2.116662
3.910453 2.060264
3.114805 2.128886
5.351737 2.082728
5.814693 2.204208
3.219225 1.69964
4.289267 2.116441
3.120616 2.076397
4.2117 1.958592
4.268984 2.29744
5.762465 2.148749
3.753188 2.067536
4.827983 2.120785
4.382091 1.820712
5.31274 2.224647
4.559891 2.291532
4.809547 2.53453
3.882486 2.223199
5.810667 2.229204
5.586105 2.455029
4.422095 1.920869
3.620926 2.189409
4.75841 2.254223
5.089012 1.663198
3.452724 2.315935
4.508272 2.279749
4.830867 2.304858
3.750965 1.525912
4.536418 1.922995
5.983554 2.209021
3.136266 1.906677
3.959054 2.241304
3.25612 1.884123
4.864642 1.599904
5.187969 1.774392
4.690691 2.057209
4.233041 2.139904
5.02633 2.07141
5.92474 1.4933
4.804971 2.275393
5.217913 1.713093
5.429164 1.946464
3.184626 1.539784
4.536049 2.224744
4.919306 2.525494
4.59301 2.307469
5.812688 1.950347
4.975491 2.009768
4.998369 1.965268
3.817878 1.98906
3.944801 2.18515
5.300818 2.074146
5.357426 2.301133
5.112342 1.853083
4.597139 1.613784
5.40574 2.274074
5.152044 2.22967
4.025793 2.083591
4.899014 1.775991
4.306421 2.031784
4.388359 1.885613
3.538301 1.888426
4.584198 1.737664
4.228146 2.392258
4.132719 2.034284
4.803411 2.05133
3.497068 1.943629
5.963341 1.707991
5.194122 1.878535
3.622049 2.247022
3.32685 2.047645
5.783217 1.690039
3.957746 2.01064
4.005696 2.313705
3.368192 1.93959
4.992931 2.019105
3.4363 1.825728
3.22236 1.690167
3.169705 2.192417
4.859714 1.780022
4.695584 2.023955
5.855376 2.000395
4.752596 1.771015
3.71854 2.045146
5.038753 1.709458
3.835448 2.224833
4.601628 1.673591
4.143778 1.878317
3.267503 2.221461
5.782229 2.011744
5.538648 2.223519
3.207248 2.567086
3.127316 1.422916
4.618319 1.568651
3.416613 1.520759
4.679612 1.984676
3.844966 2.034213
4.95648 1.854545
3.403331 2.101153
3.115896 2.074725
4.095942 1.834766
5.849348 1.781439
5.781369 2.1243
4.376321 2.10781
3.491029 2.227399
4.161583 2.251357
4.343071 1.412011
4.35173 2.177174
4.74415 2.031855
5.604208 2.253174
4.96944 1.941064
4.929684 1.586956
3.856088 2.031855
3.0393 2.092749
5.610837 2.045128
4.532982 2.473165
4.785706 1.915391
3.865658 2.22554
5.189393 1.922671
3.29727 2.291076
3.201783 1.783235
5.35329 2.199936
5.695837 2.274979
5.411893 1.795295
4.083401 1.893598
3.119602 2.053249
5.655901 2.463199
5.339427 2.26338
3.589083 1.898873
4.688581 1.941682
4.147965 2.598241
4.47982 1.414181
5.819029 2.15201
3.05381 1.891627
3.763771 1.982863
4.846236 1.900579
3.074008 1.935785
3.376275 1.841769
3.227511 2.109461
3.87717 2.085262
5.492376 1.510277
